Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Change Customer,,,2019-11-27 14:50:41,2019-11-27 14:51:25,44.002s,FAILED
,,,,,,
Test Cases/Change Customer/Change Customer For individual customer in CUMN screen,,,2019-11-27 14:50:41,2019-11-27 14:51:04,22.762s,PASSED
"for ([i = 1, i < 3, (i++)])",,,2019-11-27 14:50:42,2019-11-27 14:51:04,22.017s,PASSED
,,,,,,
Test Cases/Change Customer/Change Customer For individual customer in CUAI screen,,,2019-11-27 14:51:04,2019-11-27 14:51:10,6.117s,PASSED
"for ([i = 3, i < 4, (i++)])",,,2019-11-27 14:51:05,2019-11-27 14:51:10,5.760s,PASSED
,,,,,,
Test Cases/Change Customer/Change Customer For Business customer in CUCD screen,,,2019-11-27 14:51:10,2019-11-27 14:51:16,5.596s,FAILED
"for ([i = 3, i < 4, (i++)])",,,2019-11-27 14:51:11,2019-11-27 14:51:16,5.000s,FAILED
,,,,,,
Test Cases/Change Customer/Change Customer Bank service information for a idividual customer in CUBK screen,,,2019-11-27 14:51:16,2019-11-27 14:51:20,4.410s,FAILED
"for ([i = 4, i < 5, (i++)])",,,2019-11-27 14:51:16,2019-11-27 14:51:20,3.916s,FAILED
,,,,,,
Test Cases/Change Customer/Change Customer Bank relationship information for a idividual customer in CUBK screen,,,2019-11-27 14:51:20,2019-11-27 14:51:25,4.394s,FAILED
"for ([i = 5, i < 6, (i++)])",,,2019-11-27 14:51:21,2019-11-27 14:51:25,4.034s,FAILED
